date,close,high,low,open,volume
2020-02-26,70.77798461914062,72.04287320574078,69.29059633111234,69.2978515957081,198054800
2020-02-27,66.15135192871094,69.16966734254164,66.01591540828939,67.98459409848462,320605600
2020-02-28,66.1126708984375,67.33402814341571,62.00360705177279,62.218858912688944,426510000
2020-03-02,72.26780700683594,72.90387904877242,67.16714840245746,68.26999310714803,341397200
2020-03-03,69.97262573242188,73.52301148955354,69.12130192834442,73.4432035732901,319475600
2020-03-04,73.21827697753906,73.37790019382146,70.89408264604006,71.6946122287109,219178400
2020-03-05,70.84331512451172,72.44678822874742,70.47811611876453,71.47212463327561,187572800
2020-03-06,69.90248107910156,70.33539821217181,68.01603849038064,68.2022618674925,226176800
2020-03-09,64.3737564086914,67.2566283985615,63.60708224588359,63.788471263695044,286744800
2020-03-10,69.01006317138672,69.27610190295883,65.14768563149643,67.02688078666671,285290000
2020-03-11,66.61328887939453,68.01361390598325,65.74987554201819,67.08732407289723,255598800
2020-03-12,60.03492736816406,65.30004700639003,59.979302435498994,61.89960811199781,418474000
2020-03-13,67.22760009765625,67.69921444547847,61.17646208174082,64.06417921518192,370732000
2020-03-16,58.5789794921875,62.65901820555978,58.044484903274174,58.51609560503949,322423600
2020-03-17,61.154693603515625,62.30348685183075,57.6575122464136,59.860783996429895,324056000
2020-03-18,59.65763473510742,60.4630023695136,57.34794730651824,57.98885734585637,300233600
2020-03-19,59.200538635253906,61.14986537455913,58.6757201816232,59.83177257079482,271857200
2020-03-20,55.4421501159668,60.905585546401824,55.14225232740792,59.78097160708233,401693200
2020-03-23,54.26432800292969,55.26317786918558,51.42015002405914,55.16160047962253,336752800
2020-03-24,59.708431243896484,59.90433080067905,56.6659322179662,57.16414681678831,287531200
2020-03-25,59.379493713378906,62.458268102922744,59.0844340296284,60.644378419391586,303602000
2020-03-26,62.50422668457031,62.56226879829015,59.58265430542807,59.62135150815354,252087200
2020-03-27,59.916419982910156,61.88267437044843,59.74954150082475,61.12809725879501,204216800
2020-03-30,61.626304626464844,61.79802116213787,60.317884482413085,60.64196895182637,167976400
2020-03-31,61.500545501708984,63.483731229594824,60.94670602705082,61.8173747321562,197002000
2020-04-01,58.26456832885742,60.15343192722889,57.83407204839957,59.61652017243426,176218400
2020-04-02,59.2368278503418,59.290035602872564,57.294755954078276,58.12672769506501,165934000
2020-04-03,58.3854866027832,59.423029959454176,57.795367188954444,58.72166070290784,129880000
2020-04-06,63.47889709472656,63.63367854249636,60.31305518274137,60.68066757934002,201820400
2020-04-07,62.7436637878418,65.71119260823201,62.6396691972311,65.49351989948178,202887200
2020-04-08,64.34957885742188,64.66398358059458,63.179015782136176,63.54420737089297,168895200
2020-04-09,64.81389617919922,65.31695232541642,64.0182086458342,64.98561636315253,161834800
2020-04-13,66.0860595703125,66.19489592354667,64.29151446730144,64.89131008954301,131022800
2020-04-14,69.42362213134766,69.71384751910844,67.24695386535642,67.71856827528313,194994800
2020-04-15,68.78998565673828,69.24950313468595,67.87095070084293,68.29902622732885,131154400
2020-04-16,69.3365478515625,69.70174671960459,68.28691109689659,69.50342631571836,157125200
2020-04-17,68.395751953125,69.39944379426973,66.95915028721262,68.85285583806908,215250000
2020-04-20,66.97607421875,68.12487124671051,66.95672930580358,67.22276798842614,130015200
2020-04-21,64.90583038330078,67.05347766583337,64.19478479973962,66.81888089328784,180991600
2020-04-22,66.77534484863281,67.21067553657838,65.8321234375921,66.1731282940646,116862400
2020-04-23,66.51654815673828,68.14179371829223,66.47785095518503,66.71970292934046,124814400
2020-04-24,68.43688201904297,68.44655816865868,66.99302483477508,67.0413982021141,126161200
2020-04-27,68.4852294921875,68.81656552903699,67.7064658092128,68.1538860746012,117087600
2020-04-28,67.37512969970703,69.12855677224428,67.28323213572467,68.94716776474043,112004800
2020-04-29,69.58807373046875,70.05726716798014,68.65936300137292,68.86251778141856,137280800
2020-04-30,71.0561294555664,71.23268410942524,69.73804020932337,70.1274184677146,183064000
2020-05-01,69.91215515136719,72.31374359365245,69.13339146359068,69.23013078154854,240616800
2020-05-04,70.9013442993164,71.02952558414289,69.24707724616884,69.93635703016494,133568000
2020-05-05,71.9654769897461,72.79744841928256,71.21573435047652,71.36084701948627,147751200
2020-05-06,72.70797729492188,73.33920755337681,72.28231535832381,72.66685920210755,142333600
2020-05-07,73.46012115478516,73.80597511019377,73.03204578911914,73.33436077692376,115215200
2020-05-08,75.20858764648438,75.26193940487305,73.79234971555809,74.11973516927421,133838400
2020-05-11,76.39202880859375,76.88673708897407,74.50774723825187,74.71630682370795,145946400
2020-05-12,75.5190200805664,77.52697546648025,75.39776671813026,77.07590910984447,162301200
2020-05-13,74.60716247558594,76.61997192440934,73.53043245735147,75.69844229941425,200622400
2020-05-14,75.06554412841797,75.1261708180673,73.12306262382332,73.84573542870217,158929200
2020-05-15,74.62174224853516,74.66781911832467,72.80294181174233,72.83689630557373,166348400
2020-05-18,76.3799057006836,76.75336807886046,75.25467849728416,75.94582405017557,135178400
2020-05-19,75.93855285644531,77.24323270759544,75.90702580080492,76.39688667871405,101729600
2020-05-20,77.41539764404297,77.4857192413937,76.7581993186441,76.79700126927659,111504800
2020-05-21,76.8382568359375,77.81798607126746,76.60059758260323,77.27719341349972,102688800
2020-05-22,77.33296203613281,77.41541342276373,76.47448628011443,76.57633494565745,81803200
2020-05-26,76.80915832519531,78.63037881290926,76.75337911371359,78.45092620311642,125522000
2020-05-27,77.14381408691406,77.28931960837535,75.92643293881503,76.66608292261066,112945200
2020-05-28,77.1777572631836,78.43636762804827,76.54239089339562,76.81884468298037,133560800
2020-05-29,77.10256958007812,77.88101390169892,76.74608448687897,77.42025271883264,153532400
2020-06-01,78.05077362060547,78.17202695622836,76.92553911368113,77.05649478835441,80791200
2020-06-02,78.41212463378906,78.43637678676062,77.34266907399055,77.78403309563147,87642800
2020-06-03,78.84378814697266,79.10569956400518,78.15991738115441,78.73223712157194,104491200
2020-06-04,78.16478729248047,78.96505670810419,77.7913247781869,78.66677810445225,87560400
2020-06-05,80.39097595214844,80.45160263084539,78.38544808511186,78.41454770677157,137250400
2020-06-08,80.86627960205078,80.90023409134206,79.37729235859877,80.08783519139197,95654400
2020-06-09,83.41986083984375,83.8127204319061,80.51463588580872,80.54616293467816,147712400
2020-06-10,85.56607055664062,86.03410675203712,83.92915018975505,84.36808676274399,166651600
2020-06-11,81.45799255371094,85.13439472060976,81.35614389223483,84.71000802945393,201662400
2020-06-12,82.16126251220703,84.34382269299937,81.05058514318586,83.59690535411025,200146000
2020-06-15,83.17736053466797,83.82970407027696,80.65286520703812,80.81534793256503,138808800
2020-06-16,85.38174438476562,85.653358069437,83.59689886122223,85.23139143477016,165428800
2020-06-17,85.26293182373047,86.18688178098341,85.1416784708026,86.12625510451949,114406400
2020-06-18,85.29689025878906,85.71400210817573,84.68819603071728,85.21928633315488,96820400
2020-06-19,84.80944061279297,86.4681854978016,83.70118325430472,86.0025767936151,264476000
2020-06-22,87.02838134765625,87.17145941767127,85.15622926088085,85.20230612758097,135445200
2020-06-23,88.88597869873047,90.3046443458434,87.85289780891296,88.27243705588172,212155600
2020-06-24,87.31697082519531,89.43405719903721,86.94350839643548,88.51495463894143,192623200
2020-06-25,88.47612762451172,88.51492957761795,86.71310689690837,87.47215391548303,137522400
2020-06-26,85.75764465332031,88.59254854021978,85.60971171941675,88.37186655732566,205256800
2020-06-29,87.73408508300781,87.82866626069892,85.18776440060446,85.66550295799838,130646000
2020-06-30,88.46644592285156,88.7526094686746,87.30241666099202,87.32181394171208,140223200
2020-07-01,88.29911804199219,89.08726487998509,88.25062113854636,88.54405219679813,110737200
2020-07-02,88.29911804199219,89.84146462563768,88.18514698857149,89.20609820497056,114041600
2020-07-06,90.66114044189453,91.12917664404557,89.69596101404703,89.72748807234947,118655600
2020-07-07,90.37981414794922,91.81787696805416,90.26826314860052,91.03943260618246,112424400
2020-07-08,92.48478698730469,92.51631404514396,91.26982594707978,91.3571322149976,117092000
2020-07-09,92.88250732421875,93.43056751509404,91.83487644851928,93.37721573714495,125642800
2020-07-10,93.04496002197266,93.10316665691907,91.86638112451729,92.47749528608121,90257200
2020-07-13,92.61571502685547,96.95900999005161,92.40230799203762,94.34963608367708,191649200
2020-07-14,94.14838409423828,94.33995906948405,91.063698400921,91.99734332779671,170989200
2020-07-15,94.7958755493164,96.27274058885732,93.59789175816579,96.02295896280789,153198000
2020-07-16,93.62940216064453,94.48545043557607,93.03041037162107,93.66820411710265,110577600
2020-07-17,93.44025421142578,94.23567587629981,92.96736319511449,94.08047543961847,92186800
2020-07-20,95.4094009399414,95.54763152313923,93.18319140296002,93.52755414344499,90318000
2020-07-21,94.09258270263672,96.27514261068757,93.84280114252175,96.1999661392453,103433200
2020-07-22,94.35693359375,95.03837684731691,93.70701739615949,93.79431625820118,89001600
2020-07-23,90.0621337890625,94.16777018673336,89.25216234988122,94.09016627142198,197004400
2020-07-24,89.83901977539062,90.18338250647658,86.47302597872792,88.2603063707244,185438800
2020-07-27,91.96821594238281,92.0603696498546,90.67808623992391,90.90118820470421,121214000
2020-07-28,90.45743560791016,91.71604609920337,90.45258073696424,91.53901352618922,103625600
2020-07-29,92.19134521484375,92.37565266958501,90.9036352682461,90.94000979201954,90329200
2020-07-30,93.30687713623047,93.41115323756709,90.95698669984957,91.36439616603701,158130000
2020-07-31,103.0750503540039,103.22540332463862,97.80294963723614,99.80120988768464,374336800
2020-08-03,105.67227935791016,108.29134838170961,104.6586032735747,104.95688173530395,308151200
2020-08-04,106.37799072265625,107.46927088099201,105.13877762781757,105.8614502635959,173071600
2020-08-05,106.76355743408203,107.08366800256047,105.63347550648942,106.09909155161407,121776800
2020-08-06,110.48847198486328,110.98318771588607,106.50651618913851,107.09580568303383,202428800
2020-08-07,107.9764404296875,110.46661589150919,107.179584578467,110.00988008396922,198045600
2020-08-10,109.54586791992188,110.56380376144823,106.89534828081695,109.42196412100574,212403600
2020-08-11,106.28797149658203,109.30776282738468,106.02801970691873,108.80973072656776,187902400
2020-08-12,109.82039642333984,110.07791644345322,107.1844528144561,107.37880502863389,165598000
2020-08-13,111.76393127441406,112.76729092425326,110.7119798713676,111.20029955907641,210082000
2020-08-14,111.66431427001953,111.75420233347295,109.8543791144295,111.58900224852829,165565200
2020-08-17,111.37278747558594,112.8110188476026,110.74599537909668,112.78672297104335,119561600
2020-08-18,112.30082702636719,112.7259788863913,110.78971554731912,111.12497934318773,105633600
2020-08-19,112.44174194335938,113.85567747183467,112.34699766084464,112.70898176363043,145538000
2020-08-20,114.93677520751953,115.05095915162076,112.46603216773778,112.48304002227763,126907200
2020-08-21,120.8597640991211,121.34322020785855,115.88426912064436,115.89641335304087,338054800
2020-08-24,122.30524444580078,125.15012282147948,120.4394370937976,125.06508356054808,345937600
2020-08-25,121.30188751220703,121.64687111582826,119.57941613374312,121.17799116353379,211495600
2020-08-26,122.95149230957031,123.4082280829776,121.55213290407741,122.61866031262531,163022400
2020-08-27,121.48167419433594,123.8868174078926,120.33740304612243,123.55398543919013,155552400
2020-08-28,121.2848892211914,122.87373703302123,121.0613775648222,122.4558732168994,187630000
2020-08-31,125.39793395996094,127.30262091946506,122.44374225841678,123.97914969468255,225702700
2020-09-01,130.39288330078125,130.99539444262734,126.84590719277946,129.01296330050218,151948100
2020-09-02,127.69134521484375,134.0856323103623,123.41553725687835,133.7066403087614,200119000
2020-09-03,117.46825408935547,125.20358843955071,117.09898196053354,123.3280682941128,257599600
2020-09-04,117.5459976196289,120.20866118452791,107.76021579822826,116.68111776737273,332607200
2020-09-08,109.6357421875,115.6315969151868,109.49969417268505,110.73384613966655,231366600
2020-09-09,114.00873565673828,115.77736730217215,112.0068798970881,113.95043148169943,176940500
2020-09-10,110.28684997558594,117.09900142927623,109.32479386550686,116.96295339003524,182274400
2020-09-11,108.8388671875,111.97770563732567,106.89531598772322,111.3363301826508,180860300
2020-09-14,112.10406494140625,112.65797689067007,109.616321087037,111.48212897781393,140150100
2020-09-15,112.2789535522461,115.4760961613362,110.40342635038046,114.99020836203483,184642000
2020-09-16,108.96520233154297,112.72597681325361,108.87774608069525,111.97771281555889,154679000
2020-09-17,107.22573852539062,109.03324211177724,105.64174663584149,106.62324227263575,178011000
2020-09-18,103.82450103759766,107.75047533208858,103.0956693411613,107.2840271982426,287104900
2020-09-21,106.97306823730469,107.0799641548333,100.1900707538578,101.58943010037062,195713800
2020-09-22,108.65424346923828,109.67461096517128,106.07904368113599,109.49969103484163,183055400
2020-09-23,104.09661865234375,108.94577745912319,103.75649121629566,108.46960942834048,150718700
2020-09-24,105.16557312011719,107.13827671141094,102.03645401086756,102.20165410941537,167743300
2020-09-25,109.11095428466797,109.2664419267378,104.6310685408403,105.36962001255426,149981400
2020-09-28,111.71531677246094,112.06515656494521,109.59684576866577,111.7639085157734,137672400
2020-09-29,110.86988067626953,112.05544815901067,110.36456059896766,111.31690400095869,99382200
2020-09-30,112.54136657714844,113.95044610525908,110.41318236044499,110.5783824869629,142675200
2020-10-01,113.49368286132812,114.39743454271479,112.56077909571286,114.31969070873184,116120400
2020-10-02,109.8301010131836,112.1137801442832,109.05268479784137,109.70377282438155,144712000
2020-10-05,113.21188354492188,113.35765140139709,110.34514782850755,110.69498771842362,106243800
2020-10-06,109.96614074707031,112.84259590260606,109.08182130955358,112.43444447771981,161498200
2020-10-07,111.83196258544922,112.28869840481383,110.90877111263151,111.3849466001731,96849000
2020-10-08,111.72508239746094,113.11472230550496,111.35580279066887,112.96895442987977,83477200
2020-10-09,113.6686019897461,113.69775407377182,111.67645888864146,112.02629872507018,100506900
2020-10-12,120.88890838623047,121.64689230757452,115.91341372886069,116.67139765020474,240226800
2020-10-13,117.68203735351562,121.85095605169045,116.27296553538521,121.73434029707663,262330500
2020-10-14,117.76949310302734,119.55755673583052,116.24380563288516,117.58485335748753,150712000
2020-10-15,117.30304718017578,117.77921521072741,114.81530369020432,115.36921555833267,112559200
2020-10-16,115.66072845458984,118.1193269462499,115.45665646862143,117.8569433828195,115393800
2020-10-19,112.70655059814453,117.02122972774796,112.39558266615455,116.57421378889114,120639300
2020-10-20,114.19338989257812,115.62190167444083,112.36644642665874,112.9203584018645,124423700
2020-10-21,113.5714340209961,115.35949783357893,113.16328257328865,113.37707442350195,89946000
2020-10-22,112.4830551147461,114.7084227103753,111.35579156521386,114.13507110113078,101988000
2020-10-23,111.79307556152344,113.2604589200965,111.05452396584917,113.10497125192926,82572600
2020-10-26,111.80280303955078,113.2604666650257,109.69404402667767,110.79215536953423,111850700
2020-10-27,113.3090591430664,113.9698669973098,111.30720332612077,112.2303873896094,92276800
2020-10-28,108.06146240234375,112.17207716189112,107.96428630838615,111.80280503922792,143937800
2020-10-29,112.06517028808594,113.62972971438177,109.03322751995996,109.19843501901767,146129200
2020-10-30,105.78750610351562,108.8291614562022,104.67968236923052,107.92540973464747,190272600
2020-11-02,105.70003509521484,107.55613016138878,104.29096335624901,106.03044267436084,122866900
2020-11-03,107.32291412353516,108.34327419283329,105.6611785129121,106.56493023946784,107624400
2020-11-04,111.70561218261719,112.32754802876923,109.17899688086699,110.91847624915665,138235500
2020-11-05,115.67047119140625,116.24382276328363,113.57143933861293,114.62095155797914,126387100
2020-11-06,115.53905487060547,116.03551019200556,113.04701195376393,115.1788748490344,114457900
2020-11-09,113.23196411132812,118.7514365224502,112.9691352746871,117.30099476626944,154515300
2020-11-10,112.89126586914062,114.46825386220857,111.10010975217423,112.48241768033425,138023400
2020-11-11,116.31781768798828,116.45410042104282,113.34879251575485,114.07888176862647,112295000
2020-11-12,116.04524230957031,117.33019898779234,115.42223346115063,116.44436129860394,103162300
2020-11-13,116.09392547607422,116.49303706432583,114.74082734876326,116.26914719031565,81581900
2020-11-16,117.10633087158203,117.7780080013021,115.01340665149156,115.76296175843655,91183000
2020-11-17,116.22047424316406,117.46649204968942,115.80188944001708,116.3762301824057,74271000
2020-11-18,114.89656829833984,116.63904872341847,114.86736591902952,115.4611723878438,76322100
2020-11-19,115.49038696289062,115.89923517011198,113.70896736833065,114.46825901798518,74113000
2020-11-20,114.22489166259766,115.61692877725572,114.17622350270929,115.49038264932382,73604300
2020-11-23,110.82754516601562,114.49746457209459,110.73020141936897,114.06914317462709,127959300
2020-11-24,112.11249542236328,112.77444325872074,109.60098679969664,110.88595091749468,113874200
2020-11-25,112.94967651367188,113.65056340347142,112.11250688717266,112.4824235383736,76499200
2020-11-27,113.49479675292969,114.37090528252364,113.13462416571154,113.47533097531714,46691300
2020-11-30,115.8895034790039,117.75853018018704,113.70896490077166,113.86472083929621,169410200
2020-12-01,119.4620590209961,120.19214819451732,116.82400436522819,117.79745659658983,127728200
2020-12-02,119.81253051757812,120.0948326221023,117.6806672543266,118.78066586007702,89004200
2020-12-03,119.67622375488281,120.493920092042,118.96560033409804,120.24082042379452,78967600
2020-12-04,119.00454711914062,119.59835363347426,118.29392365175957,119.34525394863078,78260400
2020-12-07,120.4647216796875,121.26295226566269,119.00454323508524,119.0629479962768,86712000
2020-12-08,121.0780029296875,121.66208029231422,119.82224848300353,121.06827375333532,82225500
2020-12-09,118.54701232910156,122.60630637821869,117.78772077192583,121.22400598300898,115089200
2020-12-10,119.96825408935547,120.58153376453309,116.96029017970807,117.30099698433379,81312200
2020-12-11,119.16029357910156,119.50100038149354,117.3496717985599,119.17975935630199,86939800
2020-12-14,118.54701232910156,120.0753320453492,118.31338587155162,119.34524286701082,79184500
2020-12-15,124.48507690429688,124.50455010924838,120.83463079530905,121.03905488619017,157243700
2020-12-16,124.41694641113281,124.96207736777791,123.20013093515553,124.0275714003019,98208600
2020-12-17,125.2833251953125,126.13996808980455,124.64084302444346,125.47801271123197,94359800
2020-12-18,123.29747772216797,125.67270382324948,122.77181256405065,125.53642108894336,192541500
2020-12-21,124.82579803466797,124.90367600970008,120.17269671586064,121.70101669831642,121251600
2020-12-22,128.37890625,130.8417396142282,126.20809672049869,128.1160699450411,168904800
2020-12-23,127.48331451416016,128.91427567105393,127.30808538342248,128.65145425550145,88223700
2020-12-24,128.4664764404297,129.9169254349974,127.6195778559662,127.83373850895474,54930100
2020-12-28,133.0612030029297,133.6939410837403,129.96561683148184,130.43288465030292,124486200
2020-12-29,131.2895050048828,135.10543618196706,130.77357648181422,134.38509099699746,121047300
2020-12-30,130.17002868652344,132.37976932791838,129.85851685438772,131.98065036313264,96452100
2020-12-31,129.16738891601562,131.16296911492586,128.2231389904879,130.5204870277971,99116600
2021-01-04,125.97445678710938,130.06295318684514,123.39480688941487,129.97534605093776,143301900
2021-01-05,127.53199005126953,128.24262097829288,125.02048114625119,125.46827577350281,97664900
2021-01-06,123.23906707763672,127.57093452826126,123.02490637051051,124.32933639261917,155088000
2021-01-07,127.44436645507812,128.13552408640413,124.46560495444153,124.95233107817177,109578200
2021-01-08,128.54434204101562,129.10894599430964,126.77265223719313,128.914243707609,105158200
2021-01-11,125.55587005615234,126.71428063801753,125.08861712398671,125.76030156918269,100384500
2021-01-12,125.38066101074219,126.24703297603195,123.49216114503781,125.08862234580894,91951100
2021-01-13,127.41515350341797,127.96028434017008,125.07887424485143,125.34169563519181,88636800
2021-01-14,125.48774719238281,127.52225905827079,125.34172042627678,127.32757155716695,90221800
2021-01-15,123.76471710205078,126.7629517813355,123.62843438270613,125.3611781802463,111598500
2021-01-19,124.43639373779297,125.29303640790387,123.57002189323133,124.38771815813641,90757300
2021-01-20,128.52488708496094,128.9726816127556,125.13727773804456,125.24435806944973,104319500
2021-01-21,133.2364044189453,135.9620736838479,130.04348223408022,130.24791374177147,120150900
2021-01-22,135.37799072265625,136.13728217261755,131.43550674558008,132.66205104466366,114459400
2021-01-25,139.1258087158203,141.23819854253642,132.9151779412319,139.2718354812106,157611700
2021-01-26,139.35946655273438,140.469201833175,137.61697822104978,139.7877880388179,98390600
2021-01-27,138.28863525390625,140.46917381461645,136.6824448551771,139.6222601892596,140843800
2021-01-28,133.45057678222656,138.22050212672593,133.07093096645877,135.81607367562873,142621100
2021-01-29,128.45675659179688,133.10985683778753,126.7532152717128,132.22401178645546,177523800
2021-02-01,130.5789031982422,131.78598951100426,127.45411448597895,130.19925735971532,106239800
2021-02-02,131.40631103515625,132.69126014883398,131.03639446508643,132.12665611956461,83305400
2021-02-03,130.3842010498047,132.16562050861145,130.0629600142458,132.15587647941985,89880900
2021-02-04,133.74261474609375,133.75234392204015,131.01694525702797,132.68155527349182,84183100
2021-02-05,133.32827758789062,133.97171978594034,132.45086722756864,133.90348403057772,75693800
2021-02-08,133.47450256347656,133.52325088194496,131.53443254526087,132.6165797613071,71297200
2021-02-09,132.59710693359375,134.42019329345555,132.44113310608114,133.19180084894626,76774200
2021-02-10,131.99264526367188,133.5525022619222,131.0274820724659,133.05529021983176,73046600
2021-02-11,131.73919677734375,132.9675743269367,130.41332257065082,132.4898645085888,64280000
2021-02-12,131.97315979003906,132.12914848493614,130.33532312132203,130.9787653308469,60145100
2021-02-16,129.84788513183594,132.5971155475775,129.45791334796667,132.09017454240117,80576300
2021-02-17,127.55684661865234,128.90222323204904,126.22122859723254,127.95656211624156,97918500
2021-02-18,126.45520782470703,126.7379243413023,124.2129184957959,125.95799567786774,96856700
2021-02-19,126.6111831665039,127.43011645462201,125.56804028149355,126.97190891723642,87668800
2021-02-22,122.8382797241211,126.46493488700048,122.44831544375612,124.79783740249141,103916400
2021-02-23,122.70178985595703,123.53045927947294,115.41923371769597,120.65448673963841,158273000
2021-02-24,122.20457458496094,122.40930413496974,119.16286991288813,121.80486663626253,111039900
2021-02-25,117.95398712158203,123.28672920715788,117.51528197921584,121.5513960656033,148199500
2021-02-26,118.21720886230469,121.71712094720249,118.15870939243611,119.51382934353043,164560400
2021-03-01,124.58335876464844,124.71984514122286,119.70882406427694,120.64473383419431,116307900
2021-03-02,121.9803466796875,125.49000982131201,121.87310633209226,125.18779108060667,102260900
2021-03-03,118.99713897705078,122.55555080343935,118.78265825970878,121.67813306792647,112966300
2021-03-04,117.1155776977539,120.49850624904042,115.64347345208853,118.6949297486631,178155000
2021-03-05,118.3731918334961,118.88014757741405,114.61980182519049,117.94423786319923,153766600
2021-03-08,113.44017028808594,117.96373782106434,113.29393276187487,117.89549463389245,154376600
2021-03-09,118.05146789550781,118.99712873808402,115.80918658429786,116.04316214765258,129525800
2021-03-10,116.9693374633789,119.10437859558475,116.45263053937967,118.63642743151894,111943300
2021-03-11,118.899658203125,120.11829196722469,118.21722627040926,119.4651060547753,103026500
2021-03-12,117.99298858642578,118.12947496626138,116.16991732521446,117.37879987716553,88105100
2021-03-15,120.87870788574219,120.8884590376453,117.39829045128926,118.36345366505867,92403800
2021-03-16,122.41905212402344,124.02764990448209,121.59038279407473,122.545787336103,115227900
2021-03-17,121.62940216064453,122.70179839737172,119.27012151430435,120.93721906750288,111932600
2021-03-18,117.50552368164062,120.08902837100626,117.30079413178964,119.79655333524822,121229700
2021-03-19,116.97908020019531,118.38294855656439,116.67686143267959,116.89134214689703,185549500
2021-03-22,120.29376983642578,120.76172845240197,117.24231371312757,117.31055690317099,111912300
2021-03-23,119.46509552001953,121.1224343178664,119.07513126230569,120.23527288356823,95467100
2021-03-24,117.07659912109375,119.81609334171684,117.05710425028482,119.73809898257812,88530500
2021-03-25,117.56403350830078,118.6071911560223,116.01393492282537,116.54038560410483,98844700
2021-03-26,118.16849517822266,118.43172427490934,115.93595690424718,117.33007443121174,94071200
2021-03-29,118.34394836425781,119.50408995901205,117.70051367598907,118.59742624167248,80819200
2021-03-30,116.89132690429688,117.37878030470016,115.87742293890422,117.09605643991243,85671900
2021-03-31,119.08489990234375,120.42051782587205,118.1099928338644,118.59744636810407,118323800
2021-04-01,119.91354370117188,121.0639340927336,119.41633912027298,120.55698579856444,75089100
2021-04-05,122.74079895019531,122.99427686554803,119.98181021656318,120.7617388309021,88651200
2021-04-06,123.04301452636719,123.9399272027551,122.49706897342678,123.32573845569713,80171300
2021-04-07,124.69060516357422,124.71010003062226,121.99985979599343,122.67254799737614,83466700
2021-04-08,127.08887481689453,127.11812083629366,125.29504953954824,125.71425240153569,88844600
2021-04-09,129.66258239746094,129.70157211744996,126.22116316750967,126.54288414202428,106686700
2021-04-12,127.94680786132812,129.51640882237047,127.35211395991703,129.19468770758402,91420000
2021-04-13,131.05670166015625,131.28094091371676,128.61943488933525,129.11664683115606,91266500
2021-04-14,128.7169647216797,131.61243958256816,128.35625390681537,131.55394754511985,87222800
2021-04-15,131.1249542236328,131.61240758505895,130.286533846944,130.46202479252335,89347100
2021-04-16,130.79348754882812,131.29068461471235,129.93556488528282,130.9299738929471,84922400
